,signal,feeder,pump
13-05-2019-02:30:19,play,b'',
13-05-2019-02:30:26,,b'',
13-05-2019-02:30:32,,b'',
13-05-2019-02:30:37,,b'',
13-05-2019-02:30:42,play,b'',
13-05-2019-02:30:49,,b'',
13-05-2019-02:30:54,,b'',
13-05-2019-02:30:59,,b'',
13-05-2019-02:31:04,play,b'',
13-05-2019-02:31:11,,b'',
13-05-2019-02:31:16,,b'',
13-05-2019-02:31:21,,b'',
13-05-2019-02:31:26,play,b'',
13-05-2019-02:31:33,,b'',
13-05-2019-02:31:38,,b'',
13-05-2019-02:31:43,,b'',
13-05-2019-02:31:48,,b'',
13-05-2019-02:31:49,play,,
13-05-2019-02:31:56,,b'',
13-05-2019-02:32:01,,b'',
13-05-2019-02:32:06,,b'',
13-05-2019-02:32:11,play,b'',
13-05-2019-02:32:18,,b'',
13-05-2019-02:32:23,,b'',
13-05-2019-02:32:28,,b'',
13-05-2019-02:32:33,play,b'',
13-05-2019-02:32:40,,b'',
13-05-2019-02:32:45,,b'',
13-05-2019-02:32:50,,b'',
13-05-2019-02:32:55,play,b'',
13-05-2019-02:33:02,,b'',
13-05-2019-02:33:07,,b'',
13-05-2019-02:33:13,,b'',
13-05-2019-02:33:18,play,b'',
13-05-2019-02:33:25,,b'',
13-05-2019-02:33:30,,b'',
13-05-2019-02:33:35,,b'',
13-05-2019-02:33:40,play,b'',
13-05-2019-02:33:47,,b'',
13-05-2019-02:33:52,,b'',
13-05-2019-02:33:57,,b'',
13-05-2019-02:34:02,play,b'',
13-05-2019-02:34:09,,b'',
13-05-2019-02:34:14,,b'',
13-05-2019-02:34:19,,b'',
13-05-2019-02:34:24,play,b'',
13-05-2019-02:34:32,,b'',
13-05-2019-02:34:37,,b'',
13-05-2019-02:34:42,,b'',
13-05-2019-02:34:47,play,b'',
13-05-2019-02:34:54,,b'',
13-05-2019-02:34:59,,b'',
13-05-2019-02:35:04,,b'',
13-05-2019-02:35:09,play,b'',
13-05-2019-02:35:16,,b'',
13-05-2019-02:35:21,,b'',
13-05-2019-02:35:26,,b'',
13-05-2019-02:35:31,play,b'',
13-05-2019-02:35:38,,b'',
13-05-2019-02:35:43,,b'',
13-05-2019-02:35:48,,b'',
13-05-2019-02:35:54,play,b'',
13-05-2019-02:36:01,,b'',
13-05-2019-02:36:06,,b'',
13-05-2019-02:36:11,,b'',
13-05-2019-02:36:12,,b'2',2
13-05-2019-02:36:17,play,b'',
13-05-2019-02:36:24,,b'',
13-05-2019-02:36:30,,b'',
13-05-2019-02:36:35,,b'',
13-05-2019-02:36:40,play,b'',
13-05-2019-02:36:47,,b'',
13-05-2019-02:36:52,,b'',
13-05-2019-02:36:57,,b'',
13-05-2019-02:37:02,play,b'',
13-05-2019-02:37:09,,b'',
13-05-2019-02:37:14,,b'',
13-05-2019-02:37:19,,b'',
13-05-2019-02:37:21,,b'2',2
13-05-2019-02:37:22,,b'2',
13-05-2019-02:37:23,,b'2',
13-05-2019-02:37:24,,b'2',
13-05-2019-02:37:25,,b'2',
13-05-2019-02:37:30,play,b'',
13-05-2019-02:37:37,,b'',
13-05-2019-02:37:42,,b'',
13-05-2019-02:37:48,,b'',
13-05-2019-02:37:53,play,b'',
13-05-2019-02:38:00,,b'',
13-05-2019-02:38:05,,b'',
13-05-2019-02:38:10,,b'',
13-05-2019-02:38:15,play,b'',
13-05-2019-02:38:22,,b'',
13-05-2019-02:38:27,,b'',
13-05-2019-02:38:32,,b'',
13-05-2019-02:38:37,play,b'',
13-05-2019-02:38:44,,b'',
13-05-2019-02:38:49,,b'',
13-05-2019-02:38:54,,b'',
13-05-2019-02:38:59,,b'',
13-05-2019-02:39:00,play,,
13-05-2019-02:39:07,,b'',
13-05-2019-02:39:12,,b'',
13-05-2019-02:39:17,,b'',
13-05-2019-02:39:22,play,b'',
13-05-2019-02:39:29,,b'',
13-05-2019-02:39:34,,b'',
13-05-2019-02:39:39,,b'',
13-05-2019-02:39:44,play,b'',
13-05-2019-02:39:51,,b'',
13-05-2019-02:39:56,,b'',
13-05-2019-02:40:01,,b'',
13-05-2019-02:40:06,play,b'',
13-05-2019-02:40:13,,b'',
13-05-2019-02:40:18,,b'',
13-05-2019-02:40:24,,b'',
13-05-2019-02:40:29,play,b'',
13-05-2019-02:40:36,,b'',
13-05-2019-02:40:41,,b'',
13-05-2019-02:40:46,,b'',
13-05-2019-02:40:51,play,b'',
13-05-2019-02:40:58,,b'',
13-05-2019-02:41:03,,b'',
13-05-2019-02:41:08,,b'',
13-05-2019-02:41:13,play,b'',
13-05-2019-02:41:20,,b'',
13-05-2019-02:41:25,,b'',
13-05-2019-02:41:30,,b'',
13-05-2019-02:41:35,play,b'',
13-05-2019-02:41:43,,b'',
13-05-2019-02:41:48,,b'',
13-05-2019-02:41:53,,b'',
13-05-2019-02:41:58,play,b'',
13-05-2019-02:42:05,,b'',
13-05-2019-02:42:10,,b'',
13-05-2019-02:42:15,,b'',
13-05-2019-02:42:20,play,b'',
13-05-2019-02:42:27,,b'',
13-05-2019-02:42:32,,b'',
13-05-2019-02:42:37,,b'',
13-05-2019-02:42:42,play,b'',
13-05-2019-02:42:49,,b'',
13-05-2019-02:42:54,,b'',
13-05-2019-02:42:59,,b'',
13-05-2019-02:43:05,play,b'',
13-05-2019-02:43:12,,b'',
13-05-2019-02:43:17,,b'',
13-05-2019-02:43:22,,b'',
13-05-2019-02:43:27,play,b'',
13-05-2019-02:43:34,,b'',
13-05-2019-02:43:39,,b'',
13-05-2019-02:43:44,,b'',
13-05-2019-02:43:49,play,b'',
13-05-2019-02:43:56,,b'',
13-05-2019-02:44:01,,b'',
13-05-2019-02:44:06,,b'',
13-05-2019-02:44:11,play,b'',
13-05-2019-02:44:19,,b'',
13-05-2019-02:44:24,,b'',
13-05-2019-02:44:29,,b'',
13-05-2019-02:44:34,play,b'',
13-05-2019-02:44:41,,b'',
13-05-2019-02:44:46,,b'',
13-05-2019-02:44:51,,b'',
13-05-2019-02:44:56,play,b'',
13-05-2019-02:45:03,,b'',
13-05-2019-02:45:08,,b'',
13-05-2019-02:45:13,,b'',
13-05-2019-02:45:18,play,b'',
13-05-2019-02:45:25,,b'',
13-05-2019-02:45:30,,b'',
13-05-2019-02:45:35,,b'',
13-05-2019-02:45:41,play,b'',
13-05-2019-02:45:47,,b'2',2
13-05-2019-02:45:52,,b'2',
13-05-2019-02:45:53,,b'2',
13-05-2019-02:45:54,,b'2',
13-05-2019-02:45:55,,b'2',
13-05-2019-02:45:56,,b'2',
13-05-2019-02:45:57,,b'2',
13-05-2019-02:45:58,,b'2',
13-05-2019-02:45:59,,b'2',
13-05-2019-02:46:00,,b'2',
13-05-2019-02:46:01,,b'2',
13-05-2019-02:46:02,,b'2',
13-05-2019-02:46:03,,b'2',
13-05-2019-02:46:04,,b'2',
13-05-2019-02:46:05,,b'2',
13-05-2019-02:46:06,,b'2',
13-05-2019-02:46:07,,b'2',
13-05-2019-02:46:08,,b'2',
13-05-2019-02:46:09,,b'2',
13-05-2019-02:46:10,,b'2',
13-05-2019-02:46:11,,b'2',
13-05-2019-02:46:15,,b'2',
13-05-2019-02:46:16,,b'2',
13-05-2019-02:46:17,,b'2',
13-05-2019-02:46:18,,b'2',
13-05-2019-02:46:19,,b'2',
13-05-2019-02:46:20,,b'2',
13-05-2019-02:46:21,,b'2',
13-05-2019-02:46:22,,b'2',
13-05-2019-02:46:23,,b'2',
13-05-2019-02:46:24,,b'2',
13-05-2019-02:46:25,,b'2',
13-05-2019-02:46:26,,b'2',
13-05-2019-02:46:27,,b'2',
13-05-2019-02:46:28,,b'2',
13-05-2019-02:46:29,,b'2',
13-05-2019-02:46:30,,b'2',
13-05-2019-02:46:31,,b'2',
13-05-2019-02:46:32,,b'2',
13-05-2019-02:46:36,,b'2',
13-05-2019-02:46:37,,b'2',
13-05-2019-02:46:42,,b'',
13-05-2019-02:46:43,play,,
13-05-2019-02:46:50,,b'',
13-05-2019-02:46:55,,b'',
13-05-2019-02:47:00,,b'',
13-05-2019-02:47:05,play,b'',
13-05-2019-02:47:12,,b'',
13-05-2019-02:47:17,,b'',
13-05-2019-02:47:22,,b'',
13-05-2019-02:47:27,play,b'',
13-05-2019-02:47:34,,b'',
13-05-2019-02:47:39,,b'',
13-05-2019-02:47:44,,b'',
13-05-2019-02:47:49,play,b'',
13-05-2019-02:47:56,,b'',
13-05-2019-02:48:02,,b'',
13-05-2019-02:48:07,,b'',
13-05-2019-02:48:12,play,b'',
13-05-2019-02:48:19,,b'',
13-05-2019-02:48:24,,b'',
13-05-2019-02:48:29,,b'',
13-05-2019-02:48:34,play,b'',
13-05-2019-02:48:41,,b'',
13-05-2019-02:48:46,,b'',
13-05-2019-02:48:51,,b'',
13-05-2019-02:48:56,play,b'',
13-05-2019-02:49:03,,b'',
13-05-2019-02:49:08,,b'',
13-05-2019-02:49:13,,b'',
13-05-2019-02:49:18,,b'',
13-05-2019-02:49:19,play,,
13-05-2019-02:49:26,,b'',
13-05-2019-02:49:31,,b'',
13-05-2019-02:49:36,,b'',
13-05-2019-02:49:41,play,b'',
13-05-2019-02:49:48,,b'',
13-05-2019-02:49:53,,b'',
13-05-2019-02:49:58,,b'',
13-05-2019-02:50:03,play,b'',
13-05-2019-02:50:10,,b'',
13-05-2019-02:50:15,,b'',
13-05-2019-02:50:20,,b'',
13-05-2019-02:50:25,play,b'',
13-05-2019-02:50:32,,b'',
13-05-2019-02:50:37,,b'',
13-05-2019-02:50:43,,b'',
13-05-2019-02:50:48,play,b'',
13-05-2019-02:50:55,,b'',
13-05-2019-02:51:00,,b'',
13-05-2019-02:51:05,,b'',
13-05-2019-02:51:10,play,b'',
13-05-2019-02:51:17,,b'',
13-05-2019-02:51:22,,b'',
13-05-2019-02:51:27,,b'',
13-05-2019-02:51:32,play,b'',
13-05-2019-02:51:39,,b'',
13-05-2019-02:51:44,,b'',
13-05-2019-02:51:49,,b'',
13-05-2019-02:51:54,,b'',
13-05-2019-02:51:55,play,,
13-05-2019-02:52:02,,b'',
13-05-2019-02:52:07,,b'',
13-05-2019-02:52:12,,b'',
13-05-2019-02:52:17,play,b'',
13-05-2019-02:52:24,,b'',
13-05-2019-02:52:29,,b'',
13-05-2019-02:52:34,,b'',
13-05-2019-02:52:39,play,b'',
13-05-2019-02:52:46,,b'',
13-05-2019-02:52:51,,b'',
13-05-2019-02:52:56,,b'',
13-05-2019-02:53:01,play,b'',
13-05-2019-02:53:08,,b'',
13-05-2019-02:53:13,,b'',
13-05-2019-02:53:19,,b'',
13-05-2019-02:53:24,play,b'',
13-05-2019-02:53:31,,b'',
13-05-2019-02:53:36,,b'',
13-05-2019-02:53:41,,b'',
13-05-2019-02:53:46,play,b'',
13-05-2019-02:53:53,,b'',
13-05-2019-02:53:58,,b'',
13-05-2019-02:54:03,,b'',
13-05-2019-02:54:08,play,b'',
13-05-2019-02:54:15,,b'',
13-05-2019-02:54:20,,b'',
13-05-2019-02:54:25,,b'',
13-05-2019-02:54:30,,b'',
13-05-2019-02:54:31,play,,
13-05-2019-02:54:38,,b'',
13-05-2019-02:54:43,,b'',
13-05-2019-02:54:48,,b'',
13-05-2019-02:54:53,play,b'',
13-05-2019-02:55:00,,b'',
13-05-2019-02:55:05,,b'',
13-05-2019-02:55:10,,b'',
13-05-2019-02:55:15,play,b'',
13-05-2019-02:55:22,,b'',
13-05-2019-02:55:27,,b'',
13-05-2019-02:55:32,,b'',
13-05-2019-02:55:37,play,b'',
13-05-2019-02:55:44,,b'',
13-05-2019-02:55:49,,b'',
13-05-2019-02:55:55,,b'',
13-05-2019-02:56:00,play,b'',
13-05-2019-02:56:07,,b'',
13-05-2019-02:56:12,,b'',
13-05-2019-02:56:17,,b'',
13-05-2019-02:56:22,play,b'',
13-05-2019-02:56:29,,b'',
13-05-2019-02:56:34,,b'',
13-05-2019-02:56:39,,b'',
13-05-2019-02:56:44,play,b'',
13-05-2019-02:56:51,,b'',
13-05-2019-02:56:56,,b'',
13-05-2019-02:57:01,,b'',
13-05-2019-02:57:06,,b'',
13-05-2019-02:57:07,play,,
13-05-2019-02:57:14,,b'',
13-05-2019-02:57:19,,b'',
13-05-2019-02:57:24,,b'',
13-05-2019-02:57:29,play,b'',
13-05-2019-02:57:36,,b'',
13-05-2019-02:57:41,,b'',
13-05-2019-02:57:46,,b'',
13-05-2019-02:57:51,play,b'',
13-05-2019-02:57:53,,b'2',2
13-05-2019-02:57:55,,b'2',
13-05-2019-02:57:56,,b'2',
13-05-2019-02:57:57,,b'2',
13-05-2019-02:57:58,,b'2',
13-05-2019-02:57:59,,b'2',
13-05-2019-02:58:00,,b'2',
13-05-2019-02:58:01,,b'2',
13-05-2019-02:58:02,,b'2',
13-05-2019-02:58:03,,b'2',
13-05-2019-02:58:04,,b'2',
13-05-2019-02:58:05,,b'2',
13-05-2019-02:58:06,,b'2',
13-05-2019-02:58:07,,b'2',
13-05-2019-02:58:08,,b'2',
13-05-2019-02:58:09,,b'2',
13-05-2019-02:58:10,,b'2',
13-05-2019-02:58:11,,b'2',
13-05-2019-02:58:12,,b'2',
13-05-2019-02:58:13,,b'2',
13-05-2019-02:58:14,,b'2',
13-05-2019-02:58:15,,b'2',
13-05-2019-02:58:16,,b'2',
13-05-2019-02:58:17,,b'2',
13-05-2019-02:58:18,,b'2',
13-05-2019-02:58:19,,b'2',
13-05-2019-02:58:20,,b'2',
13-05-2019-02:58:22,,b'2',
13-05-2019-02:58:23,,b'2',
13-05-2019-02:58:24,,b'2',
13-05-2019-02:58:25,,b'2',
13-05-2019-02:58:26,,b'2',
13-05-2019-02:58:27,,b'2',
13-05-2019-02:58:28,,b'2',
13-05-2019-02:58:33,,b'',
13-05-2019-02:58:34,play,,
13-05-2019-02:58:41,,b'',
13-05-2019-02:58:46,,b'',
13-05-2019-02:58:51,,b'',
13-05-2019-02:58:56,play,b'',
13-05-2019-02:59:03,,b'',
13-05-2019-02:59:08,,b'',
13-05-2019-02:59:13,,b'',
13-05-2019-02:59:18,play,b'',
13-05-2019-02:59:25,,b'',
13-05-2019-02:59:30,,b'',
13-05-2019-02:59:35,,b'',
13-05-2019-02:59:40,play,b'',
13-05-2019-02:59:47,,b'',
13-05-2019-02:59:52,,b'',
13-05-2019-02:59:55,,b'2',2
13-05-2019-02:59:56,,b'2',
13-05-2019-02:59:58,,b'2',
13-05-2019-02:59:59,,b'2',
13-05-2019-03:00:00,,b'2',
13-05-2019-03:00:01,,b'2',
13-05-2019-03:00:02,,b'2',
13-05-2019-03:00:03,,b'2',
13-05-2019-03:00:04,,b'2',
13-05-2019-03:00:05,,b'2',
13-05-2019-03:00:06,,b'2',
13-05-2019-03:00:07,,b'2',
13-05-2019-03:00:08,,b'2',
13-05-2019-03:00:09,,b'2',
13-05-2019-03:00:10,,b'2',
13-05-2019-03:00:11,,b'2',
13-05-2019-03:00:12,,b'2',
13-05-2019-03:00:13,,b'2',
13-05-2019-03:00:14,,b'2',
13-05-2019-03:00:16,,b'2',
13-05-2019-03:00:17,,b'2',
13-05-2019-03:00:18,,b'2',
13-05-2019-03:00:19,,b'2',
13-05-2019-03:00:20,,b'2',
13-05-2019-03:00:21,,b'2',
13-05-2019-03:00:22,,b'2',
13-05-2019-03:00:27,play,b'',
13-05-2019-03:00:34,,b'2',2
13-05-2019-03:00:35,,b'2',
13-05-2019-03:00:36,,b'2',
13-05-2019-03:00:37,,b'2',
13-05-2019-03:00:38,,b'2',
13-05-2019-03:00:39,,b'2',
13-05-2019-03:00:40,,b'2',
13-05-2019-03:00:45,,b'1',
13-05-2019-03:00:46,,b'1',
13-05-2019-03:00:48,,b'1',
13-05-2019-03:00:49,,b'1',
13-05-2019-03:00:54,play,b'',
13-05-2019-03:01:01,,b'2',2
13-05-2019-03:01:02,,b'2',
13-05-2019-03:01:03,,b'2',
13-05-2019-03:01:04,,b'2',
13-05-2019-03:01:05,,b'2',
13-05-2019-03:01:06,,b'2',
13-05-2019-03:01:07,,b'2',
13-05-2019-03:01:08,,b'2',
13-05-2019-03:01:09,,b'2',
13-05-2019-03:01:10,,b'2',
13-05-2019-03:01:11,,b'2',
13-05-2019-03:01:12,,b'2',
13-05-2019-03:01:13,,b'2',
13-05-2019-03:01:14,,b'2',
13-05-2019-03:01:15,,b'2',
13-05-2019-03:01:16,,b'2',
13-05-2019-03:01:17,,b'2',
13-05-2019-03:01:18,,b'2',
13-05-2019-03:01:19,,b'2',
13-05-2019-03:01:20,,b'2',
13-05-2019-03:01:21,,b'2',
13-05-2019-03:01:22,,b'2',
13-05-2019-03:01:23,,b'2',
13-05-2019-03:01:24,,b'2',
13-05-2019-03:01:25,,b'2',
13-05-2019-03:01:26,,b'2',
13-05-2019-03:01:27,,b'2',
13-05-2019-03:01:28,,b'2',
13-05-2019-03:01:29,,b'2',
13-05-2019-03:01:34,play,b'',
13-05-2019-03:01:41,,b'',
13-05-2019-03:01:46,,b'',
13-05-2019-03:01:51,,b'',
13-05-2019-03:01:56,play,b'',
13-05-2019-03:02:03,,b'',
13-05-2019-03:02:08,,b'',
13-05-2019-03:02:12,,b'2',2
13-05-2019-03:02:13,,b'2',
13-05-2019-03:02:14,,b'2',
13-05-2019-03:02:15,,b'2',
13-05-2019-03:02:16,,b'2',
13-05-2019-03:02:17,,b'2',
13-05-2019-03:02:18,,b'2',
13-05-2019-03:02:19,,b'2',
13-05-2019-03:02:20,,b'2',
13-05-2019-03:02:21,,b'2',
13-05-2019-03:02:22,,b'2',
13-05-2019-03:02:23,,b'2',
13-05-2019-03:02:24,,b'2',
13-05-2019-03:02:25,,b'2',
13-05-2019-03:02:26,,b'2',
13-05-2019-03:02:27,,b'2',
13-05-2019-03:02:28,,b'2',
13-05-2019-03:02:29,,b'2',
13-05-2019-03:02:30,,b'2',
13-05-2019-03:02:31,,b'2',
13-05-2019-03:02:32,,b'2',
13-05-2019-03:02:33,,b'2',
13-05-2019-03:02:34,,b'2',
13-05-2019-03:02:35,,b'2',
13-05-2019-03:02:36,,b'2',
13-05-2019-03:02:37,,b'2',
13-05-2019-03:02:38,,b'2',
13-05-2019-03:02:39,,b'2',
13-05-2019-03:02:40,,b'2',
13-05-2019-03:02:41,,b'2',
13-05-2019-03:02:42,,b'2',
13-05-2019-03:02:43,,b'2',
13-05-2019-03:02:47,,b'2',
13-05-2019-03:02:48,,b'2',
13-05-2019-03:02:49,,b'2',
13-05-2019-03:02:54,play,b'',
13-05-2019-03:02:56,,b'2',2
13-05-2019-03:02:57,,b'2',
13-05-2019-03:02:58,,b'2',
13-05-2019-03:02:59,,b'2',
13-05-2019-03:03:00,,b'2',
13-05-2019-03:03:01,,b'2',
13-05-2019-03:03:02,,b'2',
13-05-2019-03:03:03,,b'2',
13-05-2019-03:03:04,,b'2',
13-05-2019-03:03:05,,b'2',
13-05-2019-03:03:06,,b'2',
13-05-2019-03:03:07,,b'2',
13-05-2019-03:03:08,,b'2',
13-05-2019-03:03:09,,b'2',
13-05-2019-03:03:10,,b'2',
13-05-2019-03:03:11,,b'2',
13-05-2019-03:03:12,,b'2',
13-05-2019-03:03:13,,b'2',
13-05-2019-03:03:14,,b'2',
13-05-2019-03:03:15,,b'2',
13-05-2019-03:03:16,,b'2',
13-05-2019-03:03:17,,b'2',
13-05-2019-03:03:18,,b'2',
13-05-2019-03:03:19,,b'2',
13-05-2019-03:03:20,,b'2',
13-05-2019-03:03:21,,b'2',
13-05-2019-03:03:22,,b'2',
13-05-2019-03:03:23,,b'2',
13-05-2019-03:03:24,,b'2',
13-05-2019-03:03:29,play,b'',
13-05-2019-03:03:36,,b'',
13-05-2019-03:03:41,,b'',
13-05-2019-03:03:46,,b'',
13-05-2019-03:03:52,play,b'',
13-05-2019-03:03:59,,b'',
13-05-2019-03:04:04,,b'',
13-05-2019-03:04:09,,b'',
13-05-2019-03:04:14,play,b'',
13-05-2019-03:04:21,,b'',
13-05-2019-03:04:26,,b'',
13-05-2019-03:04:31,,b'',
13-05-2019-03:04:36,play,b'',
13-05-2019-03:04:43,,b'',
13-05-2019-03:04:48,,b'',
13-05-2019-03:04:53,,b'',
13-05-2019-03:04:58,play,b'',
13-05-2019-03:05:06,,b'',
13-05-2019-03:05:11,,b'',
13-05-2019-03:05:16,,b'',
13-05-2019-03:05:21,play,b'',
13-05-2019-03:05:28,,b'',
13-05-2019-03:05:33,,b'',
13-05-2019-03:05:38,,b'',
13-05-2019-03:05:43,play,b'',
13-05-2019-03:05:50,,b'',
13-05-2019-03:05:55,,b'',
13-05-2019-03:06:00,,b'',
13-05-2019-03:06:05,play,b'',
13-05-2019-03:06:12,,b'',
13-05-2019-03:06:17,,b'',
13-05-2019-03:06:23,,b'',
13-05-2019-03:06:28,play,b'',
13-05-2019-03:06:35,,b'',
13-05-2019-03:06:40,,b'',
13-05-2019-03:06:45,,b'',
13-05-2019-03:06:50,play,b'',
13-05-2019-03:06:57,,b'',
13-05-2019-03:07:02,,b'',
13-05-2019-03:07:07,,b'',
13-05-2019-03:07:12,play,b'',
13-05-2019-03:07:19,,b'',
13-05-2019-03:07:24,,b'',
13-05-2019-03:07:29,,b'',
13-05-2019-03:07:34,,b'',
13-05-2019-03:07:35,play,,
13-05-2019-03:07:42,,b'',
13-05-2019-03:07:47,,b'',
13-05-2019-03:07:52,,b'',
13-05-2019-03:07:57,play,b'',
13-05-2019-03:08:04,,b'',
13-05-2019-03:08:09,,b'',
13-05-2019-03:08:14,,b'',
13-05-2019-03:08:19,play,b'',
13-05-2019-03:08:26,,b'',
13-05-2019-03:08:31,,b'',
13-05-2019-03:08:36,,b'',
13-05-2019-03:08:41,play,b'',
13-05-2019-03:08:48,,b'',
13-05-2019-03:08:54,,b'',
13-05-2019-03:08:59,,b'',
13-05-2019-03:09:04,play,b'',
13-05-2019-03:09:11,,b'',
13-05-2019-03:09:16,,b'',
13-05-2019-03:09:21,,b'',
13-05-2019-03:09:23,,b'2',2
13-05-2019-03:09:24,,b'2',
13-05-2019-03:09:25,,b'2',
13-05-2019-03:09:26,,b'2',
13-05-2019-03:09:27,,b'2',
13-05-2019-03:09:28,,b'2',
13-05-2019-03:09:29,,b'2',
13-05-2019-03:09:35,play,b'',
13-05-2019-03:09:42,,b'',
13-05-2019-03:09:47,,b'',
13-05-2019-03:09:52,,b'',
13-05-2019-03:09:57,play,b'',
13-05-2019-03:10:04,,b'',
13-05-2019-03:10:09,,b'',
13-05-2019-03:10:14,,b'',
13-05-2019-03:10:19,play,b'',
13-05-2019-03:10:26,,b'',
13-05-2019-03:10:31,,b'',
13-05-2019-03:10:36,,b'',
13-05-2019-03:10:41,play,b'',
13-05-2019-03:10:49,,b'',
13-05-2019-03:10:54,,b'',
13-05-2019-03:10:59,,b'',
13-05-2019-03:11:04,play,b'',
13-05-2019-03:11:11,,b'',
13-05-2019-03:11:16,,b'',
13-05-2019-03:11:21,,b'',
13-05-2019-03:11:26,play,b'',
13-05-2019-03:11:33,,b'',
13-05-2019-03:11:38,,b'',
13-05-2019-03:11:43,,b'',
13-05-2019-03:11:48,play,b'',
13-05-2019-03:11:55,,b'',
13-05-2019-03:12:00,,b'',
13-05-2019-03:12:06,,b'',
13-05-2019-03:12:11,play,b'',
13-05-2019-03:12:18,,b'',
13-05-2019-03:12:23,,b'',
13-05-2019-03:12:28,,b'',
13-05-2019-03:12:33,play,b'',
13-05-2019-03:12:40,,b'',
13-05-2019-03:12:45,,b'',
13-05-2019-03:12:50,,b'',
13-05-2019-03:12:55,play,b'',
13-05-2019-03:13:02,,b'',
13-05-2019-03:13:07,,b'',
13-05-2019-03:13:12,,b'',
13-05-2019-03:13:17,,b'',
13-05-2019-03:13:18,play,,
13-05-2019-03:13:25,,b'',
13-05-2019-03:13:30,,b'',
13-05-2019-03:13:35,,b'',
13-05-2019-03:13:40,play,b'',
13-05-2019-03:13:47,,b'',
13-05-2019-03:13:52,,b'',
13-05-2019-03:13:57,,b'',
13-05-2019-03:14:02,play,b'',
13-05-2019-03:14:09,,b'',
13-05-2019-03:14:14,,b'',
13-05-2019-03:14:19,,b'',
13-05-2019-03:14:24,play,b'',
13-05-2019-03:14:31,,b'',
13-05-2019-03:14:37,,b'',
13-05-2019-03:14:42,,b'',
13-05-2019-03:14:47,play,b'',
13-05-2019-03:14:54,,b'',
13-05-2019-03:14:59,,b'',
13-05-2019-03:15:04,,b'',
13-05-2019-03:15:09,play,b'',
13-05-2019-03:15:16,,b'',
13-05-2019-03:15:21,,b'',
13-05-2019-03:15:26,,b'',
13-05-2019-03:15:31,play,b'',
13-05-2019-03:15:38,,b'',
13-05-2019-03:15:43,,b'',
13-05-2019-03:15:48,,b'',
13-05-2019-03:15:54,play,b'',
13-05-2019-03:16:01,,b'',
13-05-2019-03:16:06,,b'',
13-05-2019-03:16:11,,b'',
13-05-2019-03:16:16,play,b'',
13-05-2019-03:16:23,,b'',
13-05-2019-03:16:28,,b'',
13-05-2019-03:16:31,,b'2',2
13-05-2019-03:16:33,,b'2',
13-05-2019-03:16:34,,b'2',
13-05-2019-03:16:39,play,b'',
13-05-2019-03:16:46,,b'',
13-05-2019-03:16:52,,b'',
13-05-2019-03:16:57,,b'',
13-05-2019-03:17:00,,b'1',1
13-05-2019-03:17:02,,b'1',
13-05-2019-03:17:03,,b'1',
13-05-2019-03:17:04,,b'1',
13-05-2019-03:17:05,,b'1',
13-05-2019-03:17:06,,b'1',
13-05-2019-03:17:07,,b'1',
13-05-2019-03:17:08,,b'1',
13-05-2019-03:17:09,,b'1',
13-05-2019-03:17:10,,b'1',
13-05-2019-03:17:11,,b'1',
13-05-2019-03:17:12,,b'1',
13-05-2019-03:17:13,,b'1',
13-05-2019-03:17:14,,b'1',
13-05-2019-03:17:15,,b'1',
13-05-2019-03:17:16,,b'1',
13-05-2019-03:17:17,,b'1',
13-05-2019-03:17:18,,b'1',
13-05-2019-03:17:19,,b'1',
13-05-2019-03:17:20,,b'1',
13-05-2019-03:17:21,,b'1',
13-05-2019-03:17:24,,b'1',
13-05-2019-03:17:25,,b'1',
13-05-2019-03:17:30,play,b'',
13-05-2019-03:17:37,,b'',
13-05-2019-03:17:42,,b'',
13-05-2019-03:17:47,,b'',
13-05-2019-03:17:52,play,b'',
13-05-2019-03:17:59,,b'',
13-05-2019-03:18:04,,b'',
13-05-2019-03:18:10,,b'',
13-05-2019-03:18:15,play,b'',
13-05-2019-03:18:22,,b'',
13-05-2019-03:18:27,,b'',
13-05-2019-03:18:32,,b'',
13-05-2019-03:18:37,play,b'',
13-05-2019-03:18:44,,b'',
13-05-2019-03:18:49,,b'',
13-05-2019-03:18:54,,b'',
13-05-2019-03:18:59,play,b'',
13-05-2019-03:19:06,,b'',
13-05-2019-03:19:11,,b'',
13-05-2019-03:19:16,,b'',
13-05-2019-03:19:21,,b'',
13-05-2019-03:19:22,play,,
13-05-2019-03:19:29,,b'',
13-05-2019-03:19:34,,b'',
13-05-2019-03:19:39,,b'',
13-05-2019-03:19:44,play,b'',
13-05-2019-03:19:46,,b'2',2
13-05-2019-03:19:47,,b'2',
13-05-2019-03:19:52,,b'',
13-05-2019-03:19:57,,b'',
13-05-2019-03:20:02,,b'',
13-05-2019-03:20:07,,b'',
13-05-2019-03:20:08,play,,
13-05-2019-03:20:15,,b'',
13-05-2019-03:20:20,,b'',
13-05-2019-03:20:25,,b'',
13-05-2019-03:20:30,play,b'',
13-05-2019-03:20:37,,b'',
13-05-2019-03:20:42,,b'',
13-05-2019-03:20:47,,b'',
13-05-2019-03:20:52,play,b'',
13-05-2019-03:20:59,,b'',
13-05-2019-03:21:04,,b'',
13-05-2019-03:21:09,,b'',
13-05-2019-03:21:14,play,b'',
13-05-2019-03:21:21,,b'',
13-05-2019-03:21:27,,b'',
13-05-2019-03:21:32,,b'',
