,signal,bat_id_1,bat_id_2,feeder,pump,condition
06-11-2019-06:50:36,,,,no_bat,,R reward
06-11-2019-06:50:37,,,,no_bat,,R reward
06-11-2019-06:50:38,,,,no_bat,,R reward
06-11-2019-06:50:39,,,,no_bat,,R reward
06-11-2019-06:50:41,,,,no_bat,,R reward
06-11-2019-06:50:42,,,,no_bat,,R reward
06-11-2019-06:50:43,,,,no_bat,,R reward
06-11-2019-06:50:44,,,,no_bat,,R reward
06-11-2019-06:50:46,,,,no_bat,,R reward
06-11-2019-06:50:47,,,,no_bat,,R reward
06-11-2019-06:50:48,,,,no_bat,,R reward
06-11-2019-06:50:49,,,,no_bat,,R reward
06-11-2019-06:50:50,,,,no_bat,,R reward
06-11-2019-06:50:52,play,,,no_bat,,R reward
06-11-2019-06:50:53,,,,no_bat,,R reward
06-11-2019-06:50:54,,,,no_bat,,R reward
06-11-2019-06:50:55,,,,no_bat,,R reward
06-11-2019-06:50:56,,,,no_bat,,R reward
06-11-2019-06:50:57,,,,no_bat,,R reward
06-11-2019-06:50:58,,,,no_bat,,R reward
06-11-2019-06:51:00,,,,no_bat,,R reward
06-11-2019-06:51:01,,,,no_bat,,R reward
06-11-2019-06:51:02,,,,no_bat,,R reward
06-11-2019-06:51:03,,,,no_bat,,R reward
06-11-2019-06:51:04,,,,no_bat,,R reward
06-11-2019-06:51:05,,,,no_bat,,R reward
06-11-2019-06:51:06,,,,no_bat,,R reward
06-11-2019-06:51:07,,,,no_bat,,R reward
06-11-2019-06:51:08,,,,no_bat,,R reward
06-11-2019-06:51:09,,,,no_bat,,R reward
06-11-2019-06:51:10,,,,no_bat,,R reward
06-11-2019-06:51:11,,,,no_bat,,R reward
06-11-2019-06:51:13,,,,no_bat,,R reward
06-11-2019-06:51:14,,,,no_bat,,R reward
06-11-2019-06:51:15,,,,no_bat,,R reward
06-11-2019-06:51:16,play,,,,,R reward
06-11-2019-06:51:17,,,,no_bat,,R reward
06-11-2019-06:51:18,,,,no_bat,,R reward
06-11-2019-06:51:19,,,,no_bat,,R reward
06-11-2019-06:51:20,,,,no_bat,,R reward
06-11-2019-06:51:22,,,,no_bat,,R reward
06-11-2019-06:51:23,,,,no_bat,,R reward
06-11-2019-06:51:24,,,,no_bat,,R reward
06-11-2019-06:51:25,,,,no_bat,,R reward
06-11-2019-06:51:26,,,,no_bat,,R reward
06-11-2019-06:51:28,,,,no_bat,,R reward
06-11-2019-06:51:29,,,,no_bat,,R reward
06-11-2019-06:51:30,,,,no_bat,,R reward
06-11-2019-06:51:31,,,,no_bat,,R reward
06-11-2019-06:51:32,,,,no_bat,,R reward
06-11-2019-06:51:33,,,,no_bat,,R reward
06-11-2019-06:51:34,,,,no_bat,,R reward
06-11-2019-06:51:35,,,,no_bat,,R reward
06-11-2019-06:51:36,,,,no_bat,,R reward
06-11-2019-06:51:37,,,,,,
06-11-2019-06:51:38,,,,no_bat,,R reward
06-11-2019-06:51:39,play,,,,,R reward
06-11-2019-06:51:40,,,,no_bat,,R reward
06-11-2019-06:51:41,,,,no_bat,,R reward
06-11-2019-06:51:42,,,,no_bat,,R reward
06-11-2019-06:51:43,,,,no_bat,,R reward
06-11-2019-06:51:45,,,,no_bat,,R reward
06-11-2019-06:51:46,,,,no_bat,,R reward
06-11-2019-06:51:47,,,,no_bat,,R reward
06-11-2019-06:51:48,,,,no_bat,,R reward
06-11-2019-06:51:49,,,,no_bat,,R reward
06-11-2019-06:51:50,,,,no_bat,,R reward
06-11-2019-06:51:52,,,,no_bat,,R reward
06-11-2019-06:51:53,,,,no_bat,,R reward
06-11-2019-06:51:54,,,,no_bat,,R reward
06-11-2019-06:51:55,,,,no_bat,,R reward
06-11-2019-06:51:56,,,,no_bat,,R reward
06-11-2019-06:51:58,,,,no_bat,,R reward
06-11-2019-06:51:59,,,,no_bat,,R reward
06-11-2019-06:52:00,,,,no_bat,,R reward
06-11-2019-06:52:01,,,,no_bat,,R reward
06-11-2019-06:52:02,,,,no_bat,,R reward
06-11-2019-06:52:03,play,,,,,R reward
06-11-2019-06:52:04,,,,no_bat,,R reward
06-11-2019-06:52:05,,,,no_bat,,R reward
06-11-2019-06:52:06,,,,no_bat,,R reward
06-11-2019-06:52:07,,,,no_bat,,R reward
06-11-2019-06:52:08,,,,no_bat,,R reward
06-11-2019-06:52:09,,,,no_bat,,R reward
06-11-2019-06:52:11,,,,no_bat,,R reward
06-11-2019-06:52:12,,,,no_bat,,R reward
06-11-2019-06:52:13,,,,no_bat,,R reward
06-11-2019-06:52:14,,,,no_bat,,R reward
06-11-2019-06:52:15,,,,no_bat,,R reward
06-11-2019-06:52:16,,,,no_bat,,R reward
06-11-2019-06:52:17,,,,no_bat,,R reward
06-11-2019-06:52:18,,,,no_bat,,R reward
06-11-2019-06:52:19,,,,no_bat,,R reward
06-11-2019-06:52:20,,,,no_bat,,R reward
06-11-2019-06:52:21,,,,no_bat,,R reward
06-11-2019-06:52:22,,,,no_bat,,R reward
06-11-2019-06:52:23,,,,no_bat,,R reward
06-11-2019-06:52:24,,,,no_bat,,R reward
06-11-2019-06:52:25,,,,no_bat,,R reward
06-11-2019-06:52:26,play,,,,,R reward
06-11-2019-06:52:27,,,,no_bat,,R reward
06-11-2019-06:52:28,,,,,,
06-11-2019-06:52:29,,,,no_bat,,R reward
06-11-2019-06:52:30,,,,no_bat,,R reward
06-11-2019-06:52:31,,,,no_bat,,R reward
06-11-2019-06:52:32,,,,no_bat,,R reward
06-11-2019-06:52:33,,,,no_bat,,R reward
06-11-2019-06:52:34,,,,no_bat,,R reward
06-11-2019-06:52:35,,,,no_bat,,R reward
06-11-2019-06:52:36,,,,no_bat,,R reward
06-11-2019-06:52:38,,,,no_bat,,R reward
06-11-2019-06:52:39,,,,no_bat,,R reward
06-11-2019-06:52:41,,,,no_bat,,R reward
06-11-2019-06:52:42,,,,no_bat,,R reward
06-11-2019-06:52:43,,,,no_bat,,R reward
06-11-2019-06:52:44,,,,no_bat,,R reward
06-11-2019-06:52:45,,,,no_bat,,R reward
06-11-2019-06:52:46,,,,no_bat,,R reward
06-11-2019-06:52:47,,,,,,
06-11-2019-06:52:48,,,,no_bat,,R reward
06-11-2019-06:52:49,,,,no_bat,,R reward
06-11-2019-06:52:50,play,,,,,R reward
06-11-2019-06:52:51,,,,no_bat,,R reward
06-11-2019-06:52:52,,,,no_bat,,R reward
06-11-2019-06:52:53,,,,no_bat,,R reward
06-11-2019-06:52:54,,,,no_bat,,R reward
06-11-2019-06:52:55,,,,no_bat,,R reward
06-11-2019-06:52:56,,,,no_bat,,R reward
06-11-2019-06:52:57,,,,no_bat,,R reward
06-11-2019-06:52:58,,,,no_bat,,R reward
06-11-2019-06:52:59,,,,no_bat,,R reward
06-11-2019-06:53:00,,,,no_bat,,R reward
06-11-2019-06:53:02,,,,no_bat,,R reward
06-11-2019-06:53:04,,,,no_bat,,R reward
06-11-2019-06:53:05,,,,no_bat,,R reward
06-11-2019-06:53:06,,,,no_bat,,R reward
06-11-2019-06:53:07,,,,no_bat,,R reward
06-11-2019-06:53:08,,,,no_bat,,R reward
06-11-2019-06:53:09,,,,no_bat,,R reward
06-11-2019-06:53:10,,,,no_bat,,R reward
06-11-2019-06:53:12,,,,no_bat,,R reward
06-11-2019-06:53:13,play,,,,,R reward
06-11-2019-06:53:14,,,,no_bat,,R reward
06-11-2019-06:53:15,,,,no_bat,,R reward
06-11-2019-06:53:17,,,,no_bat,,R reward
06-11-2019-06:53:18,,,,no_bat,,R reward
06-11-2019-06:53:19,,,,no_bat,,R reward
06-11-2019-06:53:20,,,,no_bat,,R reward
06-11-2019-06:53:21,,,,no_bat,,R reward
06-11-2019-06:53:22,,,,no_bat,,R reward
06-11-2019-06:53:23,,,,no_bat,,R reward
06-11-2019-06:53:24,,,,no_bat,,R reward
06-11-2019-06:53:26,,,,no_bat,,R reward
06-11-2019-06:53:27,,,,no_bat,,R reward
06-11-2019-06:53:28,,,,no_bat,,R reward
06-11-2019-06:53:29,,,,no_bat,,R reward
06-11-2019-06:53:30,,,,no_bat,,R reward
06-11-2019-06:53:31,,,,no_bat,,R reward
06-11-2019-06:53:32,,,,no_bat,,R reward
06-11-2019-06:53:33,,,,no_bat,,R reward
06-11-2019-06:53:34,,,,no_bat,,R reward
06-11-2019-06:53:35,,,,no_bat,,R reward
06-11-2019-06:53:37,play,,,no_bat,,R reward
06-11-2019-06:53:38,,,,no_bat,,R reward
06-11-2019-06:53:39,,,,no_bat,,R reward
06-11-2019-06:53:40,,,,no_bat,,R reward
06-11-2019-06:53:41,,,,no_bat,,R reward
06-11-2019-06:53:42,,,,no_bat,,R reward
06-11-2019-06:53:43,,,,no_bat,,R reward
06-11-2019-06:53:44,,,,no_bat,,R reward
06-11-2019-06:53:45,,,,no_bat,,R reward
06-11-2019-06:53:46,,,,no_bat,,R reward
06-11-2019-06:53:47,,,,no_bat,,R reward
06-11-2019-06:53:49,,,,no_bat,,R reward
06-11-2019-06:53:50,,,,no_bat,,R reward
06-11-2019-06:53:51,,,,no_bat,,R reward
06-11-2019-06:53:52,,,,no_bat,,R reward
06-11-2019-06:53:53,,,,no_bat,,R reward
06-11-2019-06:53:54,,,,no_bat,,R reward
06-11-2019-06:53:55,,,,no_bat,,R reward
06-11-2019-06:53:56,,,,no_bat,,R reward
06-11-2019-06:53:57,,,,no_bat,,R reward
06-11-2019-06:53:58,,,,no_bat,,R reward
06-11-2019-06:53:59,,,,no_bat,,R reward
06-11-2019-06:54:01,play,,,no_bat,,R reward
06-11-2019-06:54:02,,,,no_bat,,R reward
06-11-2019-06:54:03,,,,no_bat,,R reward
06-11-2019-06:54:04,,,,no_bat,,R reward
06-11-2019-06:54:05,,,,no_bat,,R reward
06-11-2019-06:54:06,,,,no_bat,,R reward
06-11-2019-06:54:07,,,,no_bat,,R reward
06-11-2019-06:54:08,,,,no_bat,,R reward
06-11-2019-06:54:09,,,,no_bat,,R reward
06-11-2019-06:54:10,,,,no_bat,,R reward
06-11-2019-06:54:11,,,,no_bat,,R reward
06-11-2019-06:54:12,,,,,,
06-11-2019-06:54:13,,,,no_bat,,R reward
06-11-2019-06:54:14,,,,no_bat,,R reward
06-11-2019-06:54:15,,,,no_bat,,R reward
06-11-2019-06:54:16,,,,no_bat,,R reward
06-11-2019-06:54:17,,,,no_bat,,R reward
06-11-2019-06:54:18,,,,no_bat,,R reward
06-11-2019-06:54:19,,,,no_bat,,R reward
06-11-2019-06:54:20,,,,,,
06-11-2019-06:54:21,,,,no_bat,,R reward
06-11-2019-06:54:22,,,,no_bat,,R reward
06-11-2019-06:54:23,,,,no_bat,,R reward
06-11-2019-06:54:24,play,,,,,R reward
06-11-2019-06:54:25,,,,no_bat,,R reward
06-11-2019-06:54:27,,,,no_bat,,R reward
06-11-2019-06:54:28,,,,no_bat,,R reward
06-11-2019-06:54:30,,,,no_bat,,R reward
06-11-2019-06:54:31,,,,no_bat,,R reward
06-11-2019-06:54:32,,,,no_bat,,R reward
06-11-2019-06:54:33,,,,no_bat,,R reward
06-11-2019-06:54:34,,,,no_bat,,R reward
06-11-2019-06:54:36,,,,no_bat,,R reward
06-11-2019-06:54:37,,,,no_bat,,R reward
06-11-2019-06:54:38,,,,no_bat,,R reward
06-11-2019-06:54:39,,,,no_bat,,R reward
06-11-2019-06:54:40,,,,no_bat,,R reward
06-11-2019-06:54:41,,,,no_bat,,R reward
06-11-2019-06:54:42,,,,no_bat,,R reward
06-11-2019-06:54:43,,,,no_bat,,R reward
06-11-2019-06:54:44,,,,no_bat,,R reward
06-11-2019-06:54:45,,,,no_bat,,R reward
06-11-2019-06:54:46,,,,no_bat,,R reward
06-11-2019-06:54:47,play,,,,,R reward
06-11-2019-06:54:48,,,,no_bat,,R reward
06-11-2019-06:54:49,,,,no_bat,,R reward
06-11-2019-06:54:50,,,,no_bat,,R reward
06-11-2019-06:54:51,,,,no_bat,,R reward
06-11-2019-06:54:53,,,,no_bat,,R reward
06-11-2019-06:54:54,,,,no_bat,,R reward
06-11-2019-06:54:55,,,,no_bat,,R reward
06-11-2019-06:54:56,,,,no_bat,,R reward
06-11-2019-06:54:57,,,,no_bat,,R reward
06-11-2019-06:54:58,,,,no_bat,,R reward
06-11-2019-06:54:59,,,,no_bat,,R reward
06-11-2019-06:55:00,,,,no_bat,,R reward
06-11-2019-06:55:01,,,,no_bat,,R reward
06-11-2019-06:55:02,,,,no_bat,,R reward
06-11-2019-06:55:03,,,,no_bat,,R reward
06-11-2019-06:55:04,,,,no_bat,,R reward
06-11-2019-06:55:05,,,,no_bat,,R reward
06-11-2019-06:55:06,,,,no_bat,,R reward
06-11-2019-06:55:07,,,,,,
06-11-2019-06:55:08,,,,no_bat,,R reward
06-11-2019-06:55:09,,,,no_bat,,R reward
06-11-2019-06:55:10,play,,,,,R reward
06-11-2019-06:55:11,,,,,,
06-11-2019-06:55:12,,,,no_bat,,R reward
06-11-2019-06:55:13,,,,no_bat,,R reward
06-11-2019-06:55:14,,,,no_bat,,R reward
06-11-2019-06:55:16,,,,no_bat,,R reward
06-11-2019-06:55:17,,,,no_bat,,R reward
06-11-2019-06:55:18,,,,no_bat,,R reward
06-11-2019-06:55:19,,,,no_bat,,R reward
06-11-2019-06:55:20,,,,no_bat,,R reward
06-11-2019-06:55:21,,,,no_bat,,R reward
06-11-2019-06:55:22,,,,no_bat,,R reward
06-11-2019-06:55:24,,,,no_bat,,R reward
06-11-2019-06:55:25,,,,no_bat,,R reward
06-11-2019-06:55:26,,,,no_bat,,R reward
06-11-2019-06:55:27,,,,no_bat,,R reward
06-11-2019-06:55:28,,,,no_bat,,R reward
06-11-2019-06:55:29,,,,no_bat,,R reward
06-11-2019-06:55:30,,,,no_bat,,R reward
06-11-2019-06:55:32,,,,no_bat,,R reward
06-11-2019-06:55:33,,,,no_bat,,R reward
06-11-2019-06:55:34,,,,no_bat,,R reward
06-11-2019-06:55:35,play,,,,,R reward
06-11-2019-06:55:36,,,,no_bat,,R reward
06-11-2019-06:55:37,,,,no_bat,,R reward
06-11-2019-06:55:39,,,,no_bat,,R reward
06-11-2019-06:55:40,,,,no_bat,,R reward
06-11-2019-06:55:42,,,,no_bat,,R reward
06-11-2019-06:55:43,,,,no_bat,,R reward
06-11-2019-06:55:44,,,,no_bat,,R reward
06-11-2019-06:55:45,,,,no_bat,,R reward
06-11-2019-06:55:47,,,,no_bat,,R reward
06-11-2019-06:55:49,,,,no_bat,,R reward
06-11-2019-06:55:50,,,,no_bat,,R reward
06-11-2019-06:55:51,,,,no_bat,,R reward
06-11-2019-06:55:52,,,,no_bat,,R reward
06-11-2019-06:55:53,,,,no_bat,,R reward
06-11-2019-06:55:54,,,,no_bat,,R reward
06-11-2019-06:55:55,,,,no_bat,,R reward
06-11-2019-06:55:56,,,,no_bat,,R reward
06-11-2019-06:55:57,,,,no_bat,,R reward
06-11-2019-06:55:58,play,,,,,R reward
06-11-2019-06:55:59,,,,no_bat,,R reward
06-11-2019-06:56:00,,,,no_bat,,R reward
06-11-2019-06:56:01,,,,no_bat,,R reward
06-11-2019-06:56:02,,,,no_bat,,R reward
06-11-2019-06:56:03,,,,no_bat,,R reward
06-11-2019-06:56:04,,,,no_bat,,R reward
06-11-2019-06:56:05,,,,no_bat,,R reward
06-11-2019-06:56:06,,,,no_bat,,R reward
06-11-2019-06:56:07,,,,no_bat,,R reward
06-11-2019-06:56:08,,,,no_bat,,R reward
06-11-2019-06:56:09,,,,no_bat,,R reward
06-11-2019-06:56:11,,,,no_bat,,R reward
06-11-2019-06:56:13,,,,no_bat,,R reward
06-11-2019-06:56:14,,,,no_bat,,R reward
06-11-2019-06:56:15,,,,no_bat,,R reward
06-11-2019-06:56:17,,,,no_bat,,R reward
06-11-2019-06:56:18,,,,no_bat,,R reward
06-11-2019-06:56:19,,,,no_bat,,R reward
06-11-2019-06:56:21,,,,no_bat,,R reward
06-11-2019-06:56:22,play,,,,,R reward
06-11-2019-06:56:23,,,,no_bat,,R reward
06-11-2019-06:56:24,,,,no_bat,,R reward
06-11-2019-06:56:25,,,,,,
06-11-2019-06:56:26,,,,no_bat,,R reward
06-11-2019-06:56:27,,,,no_bat,,R reward
06-11-2019-06:56:28,,,,no_bat,,R reward
06-11-2019-06:56:29,,,,no_bat,,R reward
06-11-2019-06:56:30,,,,no_bat,,R reward
06-11-2019-06:56:31,,,,no_bat,,R reward
06-11-2019-06:56:32,,,,no_bat,,R reward
06-11-2019-06:56:34,,,,no_bat,,R reward
06-11-2019-06:56:35,,,,no_bat,,R reward
06-11-2019-06:56:36,,,,no_bat,,R reward
06-11-2019-06:56:37,,,,no_bat,,R reward
06-11-2019-06:56:38,,,,no_bat,,R reward
06-11-2019-06:56:39,,,,,,
06-11-2019-06:56:40,,,,no_bat,,R reward
06-11-2019-06:56:41,,,,no_bat,,R reward
06-11-2019-06:56:42,,,,no_bat,,R reward
06-11-2019-06:56:43,,,,no_bat,,R reward
06-11-2019-06:56:44,,,,no_bat,,R reward
06-11-2019-06:56:45,play,,,,,R reward
06-11-2019-06:56:46,,,,no_bat,,R reward
06-11-2019-06:56:47,,,,no_bat,,R reward
06-11-2019-06:56:48,,,,,,
06-11-2019-06:56:49,,,,no_bat,,R reward
06-11-2019-06:56:50,,,,no_bat,,R reward
06-11-2019-06:56:51,,,,no_bat,,R reward
06-11-2019-06:56:52,,,,no_bat,,R reward
06-11-2019-06:56:53,,,,no_bat,,R reward
06-11-2019-06:56:54,,,,no_bat,,R reward
06-11-2019-06:56:55,,,,no_bat,,R reward
06-11-2019-06:56:56,,,,no_bat,,R reward
06-11-2019-06:56:58,,,,no_bat,,R reward
06-11-2019-06:56:59,,,,no_bat,,R reward
06-11-2019-06:57:00,,,,no_bat,,R reward
06-11-2019-06:57:01,,,,no_bat,,R reward
06-11-2019-06:57:02,,,,no_bat,,R reward
06-11-2019-06:57:03,,,,no_bat,,R reward
06-11-2019-06:57:05,,,,no_bat,,R reward
06-11-2019-06:57:06,,,,no_bat,,R reward
06-11-2019-06:57:07,,,,no_bat,,R reward
06-11-2019-06:57:08,,,,no_bat,,R reward
06-11-2019-06:57:09,play,,,,,R reward
06-11-2019-06:57:10,,,,no_bat,,R reward
06-11-2019-06:57:11,,,,no_bat,,R reward
06-11-2019-06:57:13,,,,no_bat,,R reward
06-11-2019-06:57:14,,,,no_bat,,R reward
06-11-2019-06:57:15,,,,no_bat,,R reward
06-11-2019-06:57:16,,,,no_bat,,R reward
06-11-2019-06:57:17,,,,no_bat,,R reward
06-11-2019-06:57:18,,,,no_bat,,R reward
06-11-2019-06:57:19,,,,no_bat,,R reward
06-11-2019-06:57:20,,,,no_bat,,R reward
06-11-2019-06:57:21,,,,no_bat,,R reward
06-11-2019-06:57:22,,,,no_bat,,R reward
06-11-2019-06:57:23,,,,no_bat,,R reward
06-11-2019-06:57:24,,,,no_bat,,R reward
06-11-2019-06:57:25,,,,no_bat,,R reward
06-11-2019-06:57:26,,,,no_bat,,R reward
06-11-2019-06:57:27,,,,no_bat,,R reward
06-11-2019-06:57:28,,,,no_bat,,R reward
06-11-2019-06:57:30,,,,no_bat,,R reward
06-11-2019-06:57:31,,,,no_bat,,R reward
06-11-2019-06:57:33,play,,,no_bat,,R reward
06-11-2019-06:57:34,,,,no_bat,,R reward
06-11-2019-06:57:35,,,,no_bat,,R reward
06-11-2019-06:57:37,,,,no_bat,,R reward
06-11-2019-06:57:38,,,,no_bat,,R reward
06-11-2019-06:57:39,,,,no_bat,,R reward
06-11-2019-06:57:40,,,,no_bat,,R reward
06-11-2019-06:57:41,,,,no_bat,,R reward
06-11-2019-06:57:42,,,,no_bat,,R reward
06-11-2019-06:57:43,,,,no_bat,,R reward
06-11-2019-06:57:45,,,,no_bat,,R reward
06-11-2019-06:57:46,,,,no_bat,,R reward
06-11-2019-06:57:47,,,,no_bat,,R reward
06-11-2019-06:57:48,,,,no_bat,,R reward
06-11-2019-06:57:49,,,,no_bat,,R reward
06-11-2019-06:57:50,,,,no_bat,,R reward
06-11-2019-06:57:51,,,,no_bat,,R reward
06-11-2019-06:57:52,,,,no_bat,,R reward
06-11-2019-06:57:53,,,,no_bat,,R reward
06-11-2019-06:57:55,,,,no_bat,,R reward
06-11-2019-06:57:56,play,,,,,R reward
06-11-2019-06:57:57,,,,no_bat,,R reward
06-11-2019-06:57:59,,,,no_bat,,R reward
06-11-2019-06:58:00,,,,no_bat,,R reward
06-11-2019-06:58:01,,,,no_bat,,R reward
06-11-2019-06:58:02,,,,no_bat,,R reward
06-11-2019-06:58:03,,,,no_bat,,R reward
06-11-2019-06:58:04,,,,no_bat,,R reward
06-11-2019-06:58:06,,,,no_bat,,R reward
06-11-2019-06:58:07,,,,no_bat,,R reward
06-11-2019-06:58:08,,,,no_bat,,R reward
06-11-2019-06:58:09,,,,no_bat,,R reward
06-11-2019-06:58:10,,,,no_bat,,R reward
06-11-2019-06:58:11,,,,no_bat,,R reward
06-11-2019-06:58:12,,,,no_bat,,R reward
06-11-2019-06:58:13,,,,no_bat,,R reward
06-11-2019-06:58:14,,,,no_bat,,R reward
06-11-2019-06:58:15,,,,no_bat,,R reward
06-11-2019-06:58:16,,,,no_bat,,R reward
06-11-2019-06:58:17,,,,no_bat,,R reward
06-11-2019-06:58:18,,,,no_bat,,R reward
06-11-2019-06:58:19,,,,no_bat,,R reward
06-11-2019-06:58:20,play,,,,,R reward
06-11-2019-06:58:21,,,,no_bat,,R reward
06-11-2019-06:58:22,,,,no_bat,,R reward
06-11-2019-06:58:23,,,,no_bat,,R reward
06-11-2019-06:58:24,,,,no_bat,,R reward
06-11-2019-06:58:25,,,,no_bat,,R reward
06-11-2019-06:58:27,,,,no_bat,,R reward
06-11-2019-06:58:28,,,,no_bat,,R reward
06-11-2019-06:58:29,,,,no_bat,,R reward
06-11-2019-06:58:30,,,,no_bat,,R reward
06-11-2019-06:58:31,,,,no_bat,,R reward
06-11-2019-06:58:33,,,,no_bat,,R reward
06-11-2019-06:58:34,,,,no_bat,,R reward
06-11-2019-06:58:35,,,,no_bat,,R reward
06-11-2019-06:58:36,,,,no_bat,,R reward
06-11-2019-06:58:37,,,,no_bat,,R reward
06-11-2019-06:58:38,,,,no_bat,,R reward
06-11-2019-06:58:39,,,,no_bat,,R reward
06-11-2019-06:58:40,,,,no_bat,,R reward
06-11-2019-06:58:41,,,,no_bat,,R reward
06-11-2019-06:58:42,,,,no_bat,,R reward
06-11-2019-06:58:43,,,,,,
06-11-2019-06:58:44,,,,no_bat,,R reward
06-11-2019-06:58:45,play,,,no_bat,,R reward
06-11-2019-06:58:46,,,,no_bat,,R reward
06-11-2019-06:58:47,,,,no_bat,,R reward
06-11-2019-06:58:48,,,,no_bat,,R reward
06-11-2019-06:58:49,,,,no_bat,,R reward
06-11-2019-06:58:50,,,,no_bat,,R reward
06-11-2019-06:58:51,,,,no_bat,,R reward
06-11-2019-06:58:52,,,,,,
06-11-2019-06:58:53,,,,no_bat,,R reward
06-11-2019-06:58:54,,,,no_bat,,R reward
06-11-2019-06:58:55,,,,no_bat,,R reward
06-11-2019-06:58:56,,,,no_bat,,R reward
06-11-2019-06:58:57,,,,no_bat,,R reward
06-11-2019-06:58:58,,,,no_bat,,R reward
06-11-2019-06:59:00,,,,no_bat,,R reward
06-11-2019-06:59:01,,,,no_bat,,R reward
06-11-2019-06:59:02,,,,no_bat,,R reward
06-11-2019-06:59:03,,,,no_bat,,R reward
06-11-2019-06:59:04,,,,no_bat,,R reward
06-11-2019-06:59:06,,,,no_bat,,R reward
06-11-2019-06:59:07,,,,no_bat,,R reward
06-11-2019-06:59:08,play,,,,,R reward
06-11-2019-06:59:09,,,,no_bat,,R reward
06-11-2019-06:59:10,,,,no_bat,,R reward
06-11-2019-06:59:11,,,,no_bat,,R reward
06-11-2019-06:59:12,,,,no_bat,,R reward
06-11-2019-06:59:13,,,,no_bat,,R reward
06-11-2019-06:59:14,,,,no_bat,,R reward
06-11-2019-06:59:15,,,,no_bat,,R reward
06-11-2019-06:59:16,,,,no_bat,,R reward
06-11-2019-06:59:17,,,,no_bat,,R reward
06-11-2019-06:59:18,,,,no_bat,,R reward
06-11-2019-06:59:19,,,,no_bat,,R reward
06-11-2019-06:59:21,,,,no_bat,,R reward
06-11-2019-06:59:22,,,,no_bat,,R reward
06-11-2019-06:59:23,,,,no_bat,,R reward
06-11-2019-06:59:24,,,,no_bat,,R reward
06-11-2019-06:59:25,,,,no_bat,,R reward
06-11-2019-06:59:26,,,,no_bat,,R reward
06-11-2019-06:59:27,,,,no_bat,,R reward
06-11-2019-06:59:28,,,,no_bat,,R reward
06-11-2019-06:59:29,,,,no_bat,,R reward
06-11-2019-06:59:31,,,,no_bat,,R reward
06-11-2019-06:59:32,play,,,,,R reward
06-11-2019-06:59:33,,,,no_bat,,R reward
06-11-2019-06:59:34,,,,no_bat,,R reward
06-11-2019-06:59:35,,,,no_bat,,R reward
06-11-2019-06:59:37,,,,no_bat,,R reward
06-11-2019-06:59:38,,,,no_bat,,R reward
06-11-2019-06:59:39,,,,no_bat,,R reward
06-11-2019-06:59:40,,,,no_bat,,R reward
06-11-2019-06:59:41,,,,no_bat,,R reward
06-11-2019-06:59:43,,,,no_bat,,R reward
06-11-2019-06:59:44,,,,no_bat,,R reward
06-11-2019-06:59:46,,,,no_bat,,R reward
06-11-2019-06:59:47,,,,no_bat,,R reward
06-11-2019-06:59:48,,,,no_bat,,R reward
06-11-2019-06:59:49,,,,no_bat,,R reward
06-11-2019-06:59:50,,,,no_bat,,R reward
06-11-2019-06:59:51,,,,no_bat,,R reward
06-11-2019-06:59:52,,,,no_bat,,R reward
06-11-2019-06:59:53,,,,no_bat,,R reward
06-11-2019-06:59:54,,,,no_bat,,R reward
06-11-2019-06:59:55,,,,no_bat,,R reward
06-11-2019-06:59:57,play,,,no_bat,,R reward
06-11-2019-06:59:58,,,,no_bat,,R reward
06-11-2019-06:59:59,,,,no_bat,,R reward
06-11-2019-07:00:00,,,,no_bat,,R reward
06-11-2019-07:00:01,,,,no_bat,,R reward
06-11-2019-07:00:02,,,,no_bat,,R reward
06-11-2019-07:00:03,,,,no_bat,,R reward
06-11-2019-07:00:04,,,,no_bat,,R reward
06-11-2019-07:00:05,,,,no_bat,,R reward
06-11-2019-07:00:06,,,,no_bat,,R reward
06-11-2019-07:00:07,,,,no_bat,,R reward
06-11-2019-07:00:09,,,,no_bat,,R reward
06-11-2019-07:00:10,,,,no_bat,,R reward
06-11-2019-07:00:11,,,,no_bat,,R reward
06-11-2019-07:00:12,,,,no_bat,,R reward
06-11-2019-07:00:13,,,,no_bat,,R reward
06-11-2019-07:00:14,,,,no_bat,,R reward
06-11-2019-07:00:15,,,,no_bat,,R reward
06-11-2019-07:00:16,,,,no_bat,,R reward
06-11-2019-07:00:17,,,,no_bat,,R reward
06-11-2019-07:00:18,,,,no_bat,,R reward
06-11-2019-07:00:20,play,,,no_bat,,R reward
06-11-2019-07:00:21,,,,no_bat,,R reward
06-11-2019-07:00:22,,,,no_bat,,R reward
06-11-2019-07:00:23,,,,,,
06-11-2019-07:00:24,,,,no_bat,,R reward
06-11-2019-07:00:25,,,,no_bat,,R reward
06-11-2019-07:00:26,,,,no_bat,,R reward
06-11-2019-07:00:27,,,,no_bat,,R reward
06-11-2019-07:00:29,,,,no_bat,,R reward
06-11-2019-07:00:30,,,,no_bat,,R reward
06-11-2019-07:00:31,,,,no_bat,,R reward
06-11-2019-07:00:32,,,,no_bat,,R reward
06-11-2019-07:00:33,,,,no_bat,,R reward
06-11-2019-07:00:34,,,,no_bat,,R reward
06-11-2019-07:00:35,,,,no_bat,,R reward
06-11-2019-07:00:36,,,,no_bat,,R reward
06-11-2019-07:00:37,,,,no_bat,,R reward
